Security Code,Security Id,Security Name
513269,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$
533169,MANINFRA,MAN INFRACONSTRUCTION LTD.
533078,MANJEERA,MANJEERA CONSTRUCTIONS LTD.
532950,MANJUSHREE,MANJUSHREE TECHNOPACK LTD.
531183,MANKNIT,MANGAL KNITS LTD.
531714,MANMADE,MANMADE SPINNERS (I) LTD.
531801,MANNA,MANNA GLASS-TECH INDUSTRIES LTD.
540396,MANOMAY,Manomay Tex India Ltd
541974,MANORAMA,Manorama Industries Ltd
514418,MANORG,Mangalam Organics Limited
532208,MANPAIN,MANSAROVER PAPER & INDUSTRIES LTD.
539207,MANPASAND,Manpasand Beverages Ltd
531490,MANPELE,MANPELE
530537,MANRAJH,MANRAJ HOUSING FINANCE LTD.
520024,MANSAROVARP,MANSAROVARP
700024,MANSCRP,Mansarover Paper & Industries Ltd
511758,MANSIFIN,MANSI FINANCE (CHENNAI) LTD.
532110,MANSUINDM,MANSUKH INDUSTRIES LTD.
700067,MANTHCO,MANTRI HOUSI
710037,MANTHSG,MANTRI HOUSI
700068,MANTRHS,MANTRI HOUSI
505324,MANUGRAPH,MANUGRAPH INDIA LTD.-$
538970,MANVIJAY,Manvijay Development Company Ltd
542922,MANXT50ETF,Mirae Asset Nifty Next 50 ETF (MANXT50ETF)
531200,MAPLLEINF,MAPLLE INFRAPROJECTS LTD.
509762,MAPROIN,MAPRO INDUSTRIES LTD.
531618,MARALFN,MARAL FINANCE LTD.
521018,MARALOVER,MARAL OVERSEAS LTD.
503101,MARATHON,MARATHON NEXTGEN REALTY LTD.
523566,MARBU,MARTIN BURN LTD.
500269,MARDIACH,MARDIA CHEMICALS LTD.
513707,MARDIAST,MARDIA STEEL LTD.
530113,MAREXDM,MARDIA EXTRUSIONS LTD.
530543,MARG,MARG LTD.
500206,MARGOFIN,Margo Finance Limited
513648,MARGPROIN,MARG PROJECTS AND INFRASTRUCTURE LTD.
531642,MARICO,MARICO LTD.
700078,MARICOCRP,MARICO INDUS
538503,MARICOKAYEL,Marico Kaya Enterprises Ltd
532073,MARIN,MARVEL INDUSTRIES LTD.
531503,MARIS,MARIS SPINNERS LTD.-$
700106,MARKSANPS,MARKS PRFSH
524404,MARKSANS,MARKSANS PHARMA LTD.
517467,MARSONS,MARSONS LIMITED
522223,MARTELI,MARUTI TELSTAR INDUSTRIES LTD.
531584,MARTEXT,MARSON&#39;S TEXTILES LTD.
524814,MARTICH,MARUTI INDUSTRIAL CARBOHYDRATES LTD.
532500,MARUTI,MARUTI SUZUKI INDIA LTD.
514201,MARUTISDM,MARUTI SYNTEX (INDIA) LTD.
531319,MARUTISE,MARUTI SECURITIES LTD.
530497,MARVEL,MARVEL CAPITAL & FINANCE (INDIA) LTD.
531394,MARVINY,MARVEL VINYLS LTD.
506867,MASCH,MASTER CHEMICALS LTD.
531131,MASCONGLO,MASCON GLOBAL LTD.
540749,MASFIN,MAS Financial Services Ltd
534563,MASL,MAX ALERT SYSTEMS LTD.
700114,MASLCRPS,MAHIND CRPS
523704,MASTEK,MASTEK LTD.
532530,MASTEKBBPH,MASTEKBBPH
534743,MASTEKLBBPH,MASTEKLBBPH
511768,MASTERTR,MASTER TRUST LTD.
532968,MASTKBBPH,MASTEK*
511688,MATHEWE,MATHEW EASOW RESEARCH SECURITIES LTD.
512167,MATRAREAL,MATRA REALTY LTD.
540704,MATRIMONY,Matrimony.com Ltd
524794,MATRIXLAB,MATRIX LABORATORIES LTD.
503001,MATUSTX,MATUSHREE TEXTILES LTD.
590083,MAVENSBIO,MAVENS BIOTECH LTD.
500248,MAVIIND,MAVI INDUSTRIES LTD.
532512,MAWANA,MAWANA SUGARS LTD.
523371,MAWANASUG,MAWANA SUGARS LTD.
531493,MAXCOUN,MAXWORTH COUNTRY (INDIA) LTD.
534338,MAXHEIGHTS,MAXHEIGHTS INFRASTRUCTURE LTD.
526538,MAXIMAA,MAXIMAA SYSTEMS LTD.
540401,MAXIMUS,Maximus International Ltd
539981,MAXINDIA,Max India Ltd
539940,MAXVIL,Max Ventures and Industries Ltd
500272,MAXWORC-B,MAXWORTH ORCHARDS (INDIA) LTD.
519419,MAYAGRP,MAYA AGRO PRODUCTS LTD.
530437,MAYALLO,MAYURA ALLOY INDUSTRIES LTD.
524770,MAYARAS,MAYA RASAYAN LTD.
514250,MAYASPN,MAYA SPINNERS LTD.
526693,MAYHO,MAYANK HOTELS LTD.
526063,MAYOH,MAYO HOSPITALS LTD.
539519,MAYUKH,Mayukh Dealtrade Ltd
531680,MAYUR,MAYUR LEATHER PRODUCTS LTD.
531221,MAYURFL,MAYUR FLOORINGS LTD.
522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$
532502,MAZDABBPH,MAZDABBPH
523792,MAZDALTD,MAZDA LTD.-$
542525,MAZDALTDBP,MAZDALTDBP
523197,MAZDAPR,Mazda Properties Ltd
532629,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.
526863,MBINDUS,M.B INDUSTRIES LTD.
533152,MBLINFRA,MBL Infrastructures Ltd
526935,MBPARIKH,M.B.PARIKH FINSTOCKS LTD.
507836,MCCHRLS-B,MAC CHARLES (INDIA) LTD.
531725,MCCIL,M.C.C.INVESTMENT & LEASING CO.LTD.
532852,MCDHOLDING,MCDOWELL HOLDINGS LTD.
500273,MCDWLDM,MCDWLDM
700052,MCFRTS,MANGLORCHFRT
700051,MCHFERT,MANGLORCHFRT
780009,MCL,Madhuban Constructions Ltd
541485,MCLEODBBPH,MCLEODBBPH
532654,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.
538891,MCLOUD,Magellanic Cloud Ltd
511401,MCLTD,Munoth Communication Ltd
532030,MCSLMTD,MCSLMTD
523221,MCSLTD,MCS LTD.
534091,MCX,MULTI COMMODITY EXCHANGE OF INDIA LTD.
517304,MDHITCH,MADRAS HI-TECH CIRCUITS LTD.
526287,MDHYVEX,MADHYAVART EXXOIL LTD.
532943,MDRASCMBBPH,MDRASCMBBPH
513303,MDRNSTL,MODERN STEELS LTD.-$
500451,MDRNSUT-B,MODERN DENIM LTD.
500282,MDRNTHR-B,MODERN THREADS (INDIA) LTD.
500261,MDRPTRO,MADRAS PETRO-CHEM LTD.
500283,MDTERYT-B,MODERN TERRY TOWELS LTD.
531747,MECAQUI,MECA QUILTS LTD.
503685,MEDIAONE,MEDIAONE GLOBAL ENTERTAINMENT LTD.
531146,MEDICAMEQ,MEDICAMEN BIOTECH LTD.-$
523144,MEDICAPQ,MEDI-CAPS LTD.-$
540937,MEDICO,Medico Remedies Ltd
700059,MEDICRTDM,MEDI CORPTEK
526301,MEDINOV,MEDINOVA DIAGNOSTIC SERVICES LTD.
532108,MEDTEDM,MEDICORP TECHNOLOGIES INDIA LTD.
540519,MEERA,Meera Industries Ltd
511276,MEFCOM,MEFCOM AGRO INDUSTRIES LTD.
531176,MEFCOMCAP,MEFCOM CAPITAL MARKETS LTD.
531417,MEGACOR,MEGA CORPORATION LTD.
532408,MEGASOFT,MEGASOFT LTD.
541352,MEGASTAR,Megastar Foods Ltd
532105,MEGFI,MEGA FIN (INDIA) LTD.
532865,MEGH,MEGHMANI ORGANICS LTD.
511367,MEGLON,MEGLON INFRA-REAL (INDIA) LTD.
539012,MEGRISOFT,Megri Soft Ltd
540730,MEHAI,Mehai Technology Ltd
519379,MEHARDT,MEHAR DAIRY INDUSTRIES LTD.
511377,MEHIF,MEHTA INTEGRATED FINANCE LTD.
511738,MEHSECU,MEHTA SECURITIES LTD.
511740,MEHTAHG,MEHTA HOUSING FINANCE LTD.
526536,MEHTARB,MEHTA RUBBER CHEMICALS LTD.
513198,MEKSOLT,MEK SLOTTED ANGLES (INDIA) LTD.
538834,MEL,Meenakshi Enterprises Ltd
532307,MELSTAR,MELSTAR INFORMATION TECHNOLOGIES LTD.
531127,MENAMANI,Mena Mani Industries Ltd
531727,MENNPIS,MENON PISTONS LTD.
523828,MENONBE,MENON BEARINGS LTD.-$
539126,MEP,MEP Infrastructure Developers Ltd
538942,MERCANTILE,Mercantile Ventures Ltd
511409,MERCARD,MERCARD LTD.
526235,MERCATOR,MERCATOR LTD.-$
700097,MERCATORCRP,MERCALIN CRP
531732,MERCFUND,MERCURY FUND MANAGEMENT CO.LTD.
533081,MERCKBBPH,MERCKBBPH
512415,MERCTRD,MERCURY TRADE LINKS LTD.
538964,MERCURYLAB,Mercury Laboratories Ltd
506895,MERIN,MERIN
531357,MERMETL,MERCURY METALS LTD.
524729,MERVEND,MERVEN DRUG PRODUCTS LTD.
540744,MESCON,Mideast Integrated Steels Ltd
500274,MESPHAR-B,MESCO PHARMACEUTICALS LTD.
513131,METAI,METALMAN INDUSTRIES LTD.
531810,METALCO,METAL COATINGS (INDIA) LTD.
513335,METALFORGE,Metalyst Forgings Limited
532990,METKORE,METKORE ALLOYS & INDUSTRIES LTD.
524683,METROCHE,METROCHEM INDUSTRIES LTD.-$
500159,METROGLOBL,Metroglobal Limited
542650,METROPOLIS,Metropolis Healthcare Ltd
538401,METSL,Maestros Electronics & Telecommunications Systems Ltd
512253,MEUSEKARA,MEUSE KARA & SUNGRACE MAFATLAL LTD.
502038,MEWARMR,MEWAR MARBLES LTD.
531236,MEWARPOL,MEWAR POLYTEX LTD.
513496,MEWATZI,MEWAT ZINC LTD.
531607,MFLHF,MFL HOUSING FINANCE LTD.
526622,MFLINDIA,MFL INDIA LTD.
531166,MFLSTBR,MFL STOCK BROKING LTD.
513721,MFSINTRCRP,MFS INTERCORP LTD.
500271,MFSL,Max Financial Services Ltd
526875,MGGLOMF,MGGLOMF
539957,MGL,Mahanagar Gas Ltd
523433,MGWLMAC,MIG-WELD & MACHINES LTD.
504844,MHECKMT,MOHATTA & HECKEL LTD.
540150,MHEL,Mewar Hi-Tech Engineering Ltd
521139,MHGTCXT,MAHAGANESH TEXPRO LTD.
514450,MHLXMIRU,MAHALAXMI RUBTECH LTD.
514242,MHMLIND,MH MILLS & INDUSTRIES LTD.
524390,MHNAVPH,MANAV PHARMA LTD.
533088,MHRIL,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.
526795,MHSGRMS,MAHASAGAR TRAVELS LTD.
507682,MHSHPRT,MAHESHWARI PROTEINS LTD.
530029,MHTSULF-B,MEHTA SULFITES (INDIA) LTD.
532850,MIC,MIC ELECTRONICS LTD.
526695,MICALEADM,MICAM LEATHER EXPORTS LTD.
517483,MICROEN,MICROENERGY (INDIA) LTD.
523886,MICROINK,MICRO INKS LTD.
522298,MICROMT,MICRO FORGE (INDIA) LTD.
531614,MICRONC,MICRON CHEMICALS LTD.
500276,MICROPL-B,MICRO PLANTAE LTD.
523343,MICROSE,MICROSE INDIA LTD.
532494,MICROTECH,MICRO TECHNOLOGIES (INDIA) LTD.-$
530257,MIDAS,MIDAS PHARMASEC LTD.
526251,MIDEASTP,MID EAST PORTFOLIO MANAGEMENT LTD.
513652,MIDEINT,MIDEAST INTEGRATED STEELS LTD.
500278,MIDESTI-B,MIDEAST (INDIA) LTD.
533220,MIDFIELD,MIDFIELD INDUSTRIES LTD.
541195,MIDHANI,Mishra Dhatu Nigam Ltd
500277,MIDINDIA,MID INDIA INDUSTRIES LTD.
508916,MIDINDIDM,MIDWEST INDIA INDUSTRIES LTD.
531192,MIDINFRA,Midas Infra Trade Limited
523698,MIDLANDP,MIDLAND PLASTICS LTD.
509083,MIDLIND,MIDLAND INDUSTRIES AND LEASING LTD.
531597,MIDPOLY,MIDLAND POLYMERS LTD.
533310,MIDVAL,MIDVALLEY ENTERTAINMENT LTD.
513577,MIDWEIR,MID WEST IRON AND STEEL CO.LTD.
526570,MIDWEST,MIDWEST GOLD LTD.
519481,MIHIJAM,MIHIJAM VANASPATI LTD.
538895,MIHIKA,Mihika Industries Ltd
539938,MIL,Medico Intercontinental Ltd
541337,MILEFUR,Milestone Furniture Ltd
524368,MILEORG,MILESTONE ORGANICS LTD.
531338,MILESTONE,MILESTONE GLOBAL LTD.
531942,MILLENCY,MILLENNIUM CYBERTECH LTD.
511187,MILLENNIUM,Millennium Online Solutions ( India ) Ltd
521147,MILLENNIUM,MILLENNIUM BEER INDUSTRIES LTD.
522235,MINALIND,Minal Industries Limited
531456,MINAXI,MINAXI TEXTILES LTD.
538962,MINDACORP,Minda Corporation Ltd
539303,MINDAFIN,Minda Finance Ltd
532539,MINDAIND,MINDA INDUSTRIES LTD.-$
517344,MINDTECK,MINDTECK (INDIA) LTD.
532819,MINDTREE,MINDTREE LTD.
530955,MINDVISCAP,Mindvision Capital Ltd
539383,MINFY,Mahaveer Infoway Ltd
530241,MINHASS,MINHAS STEELS LTD.
523373,MINID,MINI DIAMONDS (INDIA) LTD.
523382,MINISOFT,MINI SOFT LTD.
532101,MINISPP,MINISPP
532164,MINOLTAF,MINOLTA FINANCE LTD.
517340,MINTAGE,MINTAGE ELECTRO EQUIPMENTS LTD.
500279,MIRCELECTR,MIRC ELECTRONICS LTD.
505336,MIRCH,Mirch Technologies (India) Ltd
700042,MIRCHTECHNO,MIRCH TECHNL
526642,MIRZAINT,MIRZA INTERNATIONAL LTD.
539220,MISHKA,Mishka Exim Ltd
512191,MISHKAFIN,MISHKA FINANCE AND TRADING LTD.
539594,MISHTANN,Mishtann Foods Ltd
526719,MISOFPP,MISOFPP
542801,MISQUITA,Misquita Engineering Ltd
513564,MITHIMJ,MITHILA STEEL INDUSTRIES LTD.
523782,MITSHI,Mitshi India Ltd
540078,MITSU,Mitsu Chem Plast Ltd
522036,MIVENMACH,MIVEN MACHINE TOOLS LTD.
539289,MJCO,Majesco Ltd
507751,MJPHADM,M.J.PHARMACEUTICALS LTD.
514213,MKDOTEX,MIKADO TEXTILE INDUSTRIES LTD.
526671,MKEL,Matra Kaushal Enterprise Limited
538890,MKEXIM,M.K. Exim (India) Ltd
531353,MKSECUR,M.K.SECURITIES LTD.
526891,MKTCREAT,MARKET CREATORS LTD.
532085,MKTCRET,MKTCRET
507621,MLKFOOD,MILKFOOD LTD.
519335,MLKPIL,Milk Partners India Limited
504107,MLTRNSM,MELTRON SEMICONDUCTORS LTD.
522241,MMFL,M.M.FORGINGS LTD.-$
535910,MMLF,Money Masters Leasing & Finance Ltd
509196,MMRUBBR-B,MM RUBBER COMPANY LTD.
538400,MMSINFRA,MMS Infrastructure Ltd
513377,MMTC,MMTC LTD.
512267,MMWL,MEDIA MATRIX WORLDWIDE LTD.
533201,MNAKSIABBPH,MNAKSIABBPH
509749,MNDVPEL,MANDOVI PELLETS LTD.
526937,MNGLPRODM,MANGAL PROCESSING MILL LTD.
539767,MNIL,Mega Nirman and Industries Ltd
539045,MNKALCOLTD,Manaksia Aluminium Company Ltd
539046,MNKCMILTD,Manaksia Coated Metals & Industries Ltd
507938,MNPLFIN,MANIPAL FINANCE CORPORATION LTD.
519189,MNSGOIL,MANSINGHKA OIL PRODUCTS LTD.
532127,MOBILTEL,MOBILE TELECOMMUNICATIONS LTD.
532128,MOBTLCM,MOBTLCM
519287,MODAIRY,MODERN DAIRIES LTD.
539762,MODCL,Modern Converters Ltd
518081,MODECEM,MODERN CEMENT INDUSTRIES LTD.
503015,MODERN,MODERN INDIA LTD.-$
537092,MODEX,Modex International Securities Ltd
530877,MODFC,MODEL FINANCIAL CORPORATION LTD.
531130,MODIHOOV,MODI HOOVER INTERNATIONAL LTD.
519003,MODINATUR,Modi Naturals Limited
515008,MODINSU,MODERN INSULATORS LTD.
503776,MODIPON,MODIPON LTD.
500890,MODIRUBBER,MODI RUBBER LTD.
506261,MODISNME,MODISON METALS LTD.-$
509117,MODISTO,MODISTONE LTD.
523375,MODITHR,MODI TELE FIBRES LTD.
517336,MODMA,MODERN MALLEABLES LTD.
509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.
504273,MODULEX,Modulex Construction Technologies Ltd
503772,MODWOOL,MODELLA WOOLLENS LTD.
532089,MOH,MOH LTD.
523244,MOHANFI,MOHAN FIBRE PRODUCTS LTD.
531938,MOHFAST,MOHINDRA FASTENERS LTD.
532140,MOHITE,Mohite Industries Ltd
531453,MOHITIND,MOHIT INDUSTRIES LTD.-$
530169,MOHITPPR,MOHIT PAPER MILLS LTD.
530047,MOHOTAIND,Mohota Industries Ltd
533286,MOIL,MOIL LTD.
526263,MOLDTEK,MOLD-TEK TECHNOLOGIES LTD.
533080,MOLDTKPAC,Mold-Tek Packaging Limited
511551,MONARCH,Monarch Networth Capital Ltd
530629,MONARCH,MONARCH DYESTUFFS INDUSTRIES LTD.
523544,MONEL,MONICA ELECTRONICS LTD.
519417,MONESHIA,MONESHI AGRO INDUSTRIES LTD.
534125,MONETBBPH,MONETBBPH
538446,MONEYBOXX,Moneyboxx Finance Ltd
511511,MONEYCF,MONEYCARE FINANZ LTD.
530167,MONGIPA,MOONGIPA CAPITAL FINANCE LTD.
530551,MONINFO,MONALISA INFOTECH LTD.
533036,MONNETBBPH,MONNE ISPAT*
532078,MONNETIN,MONNET INDUSTRIES LTD.
513446,MONNETISPA,MONNET ISPAT & ENERGY LTD.
532723,MONNETPRO,MONNET PROJECT DEVELOPERS LTD.
505343,MONOT,MONOTYPE INDIA LTD.
522199,MONOZYM,MONOZYME INDIA LTD.
524084,MONSANTO,MONSANTO INDIA LTD.
500286,MONTA,MONTARI INDUSTRIES LTD.
538836,MONTECARLO,Monte Carlo Fashions Ltd
526337,MONTRIL,MONTARI LEATHER LTD.
530033,MOONB,MOONBEAM INDUSTRIES LTD.
531348,MOONDRUG,MOON DRUGS LTD.
539199,MOONGIPASEC,Moongipa Securities Ltd
532621,MORARJEE,MORARJEE TEXTILES LTD.
511549,MORARKFI,MORARKA FINANCE LTD.
500288,MOREPENLAB,MOREPEN LABORATORIES LTD.
526237,MORGAN,MORGAN VENTURES LTD.
523160,MORGANITE,MORGANITE CRUCIBLE (INDIA) LTD.
531973,MORINOV,MORINDA OVERSEAS INDUSTRIES LTD.
513603,MORWIRE,MOIRA WIRES LTD.
532407,MOSCHIP,Moschip Technologies Ltd
517140,MOSERBAER,MOSER BAER INDIA LTD.
517334,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LTD.
517512,MOTIELE,MOTI ELECTRIC INDUSTRIES LTD.
535729,MOTILALBBPH,MOTILALBBPH
532892,MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVICES LTD.
530083,MOTMIND,MOTHER MIRA INDUSTRIES LTD.
501343,MOTOGENFIN,MOTOR & GENERAL FINANCE LTD.
508965,MOTOROL,MOTOROL
506954,MOTOROLSP,MOTOROL SPECIALITY OILS LTD.
530893,MOULIKF,MOULIK FINANCE & RESORTS LTD.
542864,MOUNT,Mount Housing and Infrastructure Ltd
531096,MOUNTEVE,MOUNT EVEREST MINERAL WATER LTD.
532724,MOUNTEVTR,MOUNTEVEREST TRADING & INVESTMENT LTD.
507522,MOUNTSHIQ,MOUNT SHIVALIK INDUSTRIES LTD.-$
526411,MOVILEX,MOVILEX IRRIGATION LTD.
590011,MOVINGPI,MOVING PICTURE COMPANY (INDIA) LTD.
506543,MPAGI,M.P.AGRO INDUSTRIES LTD.
505797,MPCOSEMB,MIPCO SEAMLESS RINGS (GUJARAT) LTD.
532470,MPFSL,MATHER & PLATT FIRE SYSTEMS LTD.
526299,MPHASIS,MPHASIS LTD.
500450,MPILCORPL,MPIL CORPORATION LTD.
526143,MPL,MPL Plastics Limited
526632,MPLCORP,MPL CORPORATION LTD.
532469,MPPLQ,MATHER & PLATT PUMPS LTD.
532440,MPSLTD,MPS LTD.
531326,MPTELE,M.P.TELELINKS LTD.
540809,MRCEXIM,MRC Exim Ltd
531425,MRCOTEX,MARUTI COTEX LTD.
524498,MRCRYPH,MERCURY PHYTOCHEM LTD.
513450,MRDIACO,MARDIA COPPER PRODUCTS LTD.
500290,MRF,MRF LTD.
523564,MRGNIND,MORGAN INDUSTRIES LTD.
513355,MRMGAST,MARMAGOA STEELS LTD.
526163,MRNCRGO,MARINE CARGO COMPANY LTD.
532376,MRO-TEK,MRO-TEK Realty Ltd
532846,MROTEKBBPH,MROTEKBBPH
500109,MRPL,MANGALORE REFINERY & PETROCHEMICALS LTD.
511680,MRRYSFN,MERRY SHAREFIN LTD.
539229,MRSS,Majestic Research Services and Solutions Ltd
506198,MRTENTI,MERTINEZ ENTEX INDUSTRIES LTD.
519341,MRTPLST,MARUTI PLASTICS LTD.
524402,MRUTIOR**,MARUTI ORGANICS LTD.
512065,MRUTR,MRUGESH TRADING LTD.
519138,MRVJIOL,M.RAVJI OIL INDUSTRIES LTD.
513544,MSCTC,MARDIA SAMYOUNG CAPILLARY TUBES COMPANY LTD.
500289,MSGF,MORGAN STANLEY GROWTH FUND
531414,MSINVES,M.S.INVESTMENTS LTD.
539275,MSL,Mangalam Seeds Ltd
513242,MSLIND,MSL INDUSTRIES LTD.
532650,MSPL,MSP STEEL & POWER LTD.
508922,MSRINDIA,MSR INDIA LTD.
523692,MSSHOES,MS SHOES EAST LTD.
542597,MSTC,MSTC Ltd
500434,MSTGN,MSTGN
500115,MSTRP,MSTRP
500999,MSTRSDM,MASTERSHARES-86
531576,MTCAPLS,MEHTA CAPLEASE LTD.
534312,MTEDUCARE,MT EDUCARE LTD.
515039,MTLXCER,METLEX CERAMICS LTD.
500108,MTNL,MAHANAGAR TELEPHONE NIGAM LTD.
540254,MTPL,Marg Techno Projects Ltd
500275,MTZIND,MTZ INDUSTRIES LTD.
512424,MTZPOLY,MTZ POLYFILMS LTD.
531919,MUDITFN,MUDIT FINLEASE LTD.
539819,MUDRA,Mudra Financial Services Ltd
538743,MUDUNURU,Mudunuru Ltd
532097,MUKANDENGG,MUKAND ENGINEERS LTD.
500460,MUKANDLTD,MUKAND LTD.
750286,MUKANDR,MUKAND
517332,MUKATITDM,MUKATI TRANSFORMERS LTD.
523832,MUKATPIP,MUKAT PIPES LTD.-$
530341,MUKESHB,MUKESH BABU FINANCIAL SERVICES LTD.
513265,MUKESTL,MUKESH STEELS LTD.
516068,MUKPA,MUKERIAN PAPERS LTD.
517374,MUKSTRI,MUKESH STRIPS LTD.
514364,MUKSYNT,MUKUND SYNTEX LTD.
535204,MUKTA,Mukta Agriculture Ltd
532357,MUKTAARTS,MUKTA ARTS LTD.
530329,MUKUIND,MUKUNDA INDUSTRIAL FINANCE LTD.
539219,MUL,Mauria Udyog Ltd
526387,MULCOFF,MULTICOLOUR OFFSET LTD.
501477,MULLER,MULLER & PHIPPS (INDIA) LTD.
513685,MULTIARC,MULTI-ARC INDIA LTD.-$
526169,MULTIBASE,MULTIBASE INDIA LTD.
505594,MULTIIN,MULTIPLUS HOLDINGS LTD.
526763,MULTILA,MULTILAC SURFACE COATING (I) LTD.
511200,MUNCAPM,MUNOTH CAPITAL MARKET LTD.
532079,MUNISFG,MUNIS FORGE LTD.
520059,MUNJALAU,MUNJAL AUTO INDUSTRIES LTD.
520043,MUNJALSHOW,MUNJAL SHOWA LTD.
531821,MUNOTHFI,MUNOTH FINANCIAL SERVICES LTD.
523578,MURABLK,MURABLACK INDIA LTD.
519323,MURLIIND,MURLI INDUSTRIES LTD.-$
515037,MURUDCERA,MURUDESHWAR CERAMICS LTD.
532119,MUSKXMK,MUSKXMK
533398,MUTHOOTFIN,MUTHOOT FINANCE LTD.
511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.
531286,MVCOTSP,MV COTSPIN LTD.
532991,MVL,MVL LTD.
532442,MWTEXX,MW UNITEXX LTD.
531296,MXORCHADM,MAXWORTH ORCHARDS INTERNATIONAL LTD.
538862,MYMONEY,My Money Securities Ltd
531843,MYMTECH,MYM TECHNOLOGIES LTD.
532200,MYSOREBANK,STATE BANK OF MYSORE
506734,MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$
502405,MYSPAPE,MYSORE PAPER MILLS LTD.
500293,MYSRKIR-B,MYSORE KIRLOSKAR LTD.
535205,MYSTICELE,Mystic Electronics Ltd
531763,MZFABRI,MAZDA FABRIC PROCESSORS LTD.
514328,NACHKNIT,NACHMO KNITEX LTD.-$
524709,NACLIND,NACL Industries Ltd
524350,NACROCH,NACRO CHEMICALS LTD.
500075,NAGARFER,NAGARJUNA FERTILIZERS & CHEMICALS LTD.
539917,NAGARFERT,Nagarjuna Fertilizers and Chemicals Ltd
534184,NAGAROIL,NAGARJUNA OIL REFINERY LTD.
710031,NAGCCPSDM,NAG AGR CCPS
530064,NAGDRUG,NAGARJUNA DRUGS LTD.
532362,NAGPI,NAGPUR POWER & INDUSTRIES LTD.
511028,NAGPINV-B,ASIA PACIFIC INVESTMENT TRUST LTD.
532895,NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.
521109,NAGREEKEXP,NAGREEKA EXPORTS LTD.-$
531832,NAGTECH,NAGARJUNA AGRI TECH LTD.
532952,NAHARCAP,NAHAR CAPITAL & FINANCIAL SERVICES LTD.
519136,NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES LTD.-$
504888,NAHARINT,NAHAR INTERNATIONAL LTD.
523391,NAHARPOLY,NAHAR POLYFILMS LTD.
500296,NAHARSPING,NAHAR SPINNING MILLS LTD.
526831,NAINAMS,NAINA SEMICONDUCTOR LTD.
531365,NAISARG,NAISARGIK AGRITECH (INDIA) LTD.
521030,NAKODA,Nakoda Limited-$
530375,NAKSHTRINF,NAKSHATRA INFRASTRUCTURE LTD.
531292,NALINCH,NALIN CHEMICALS LTD.
531212,NALINLEA,NALIN LEASE FINANCE LTD.
538395,NAM,Nam Securities Ltd
526059,NAMASTEXP,NAMASTE EXPORTS LTD.
540767,NAM-INDIA,Nippon Life India Asset Management Ltd
517269,NAMTECHELE,NAMTECH ELECTRONIC DEVICES LTD.
531086,NAPAPER,NAPA PAPERS LTD.
538926,NAPL,Naturite Agro Products Ltd
523317,NARANGIN,NARANG INDUSTRIES LTD.
540080,NARAYANI,Narayani Steels Ltd
519455,NARBADA,NARBADA GEMS AND JEWELLERY LTD.
531969,NARJEWL,NARAIN JEWELS INTERNATIONAL LTD.
524650,NARMADACHEM,NARMADA CHEMATUR PETROCHEMICALS LTD.
502162,NARMC,NARMADA CEMENT CO.LTD.
517431,NARMP,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD.
531416,NARPROP,NARENDRA PROPERTIES LTD.
531457,NARSM,NARAINGARH SUGAR MILLS LTD.
506169,NASHINV,NASHVILLE INVESTMENT & TRADING CO.
500297,NATAL,NATAL
520069,NATAUTO,NATIONAL AUTO ACCESSORIES LTD.
524654,NATCAPSUQ,NATURAL CAPSULES LTD.
532802,NATCOBBPH,NATCOBBPH
526743,NATCOMS,NATCO POLYPLAST LTD.
524816,NATCOPHARM,NATCO PHARMA LTD.
539595,NATECO,Natco Economicals Ltd
531289,NATFIT,National Fittings Limited
531903,NATFLASK,NATIONAL FLASK INDUSTRIES LTD.
531651,NATGENI,NATIONAL GENERAL INDUSTRIES LTD.
537291,NATHBIOGEN,Nath Bio-Genes (India) Ltd
502587,NATHIND,Nath Industries Ltd
502407,NATHPULP,NATH PULP & PAPER MILLS LTD.
531834,NATHUEC,NATURA HUE CHEM LTD.
532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.
504882,NATIONSTD,NATIONAL STANDARD (INDIA) LTD.
513179,NATNLSTEEL,NATIONAL STEEL & AGRO INDUSTRIES LTD.
517199,NATNSWI,NATIONAL SWITCHGEARS LTD.
500298,NATPEROX,NATIONAL PEROXIDE LTD.
526616,NATPLAS,NATIONAL PLASTIC INDUSTRIES LTD.
531287,NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES LTD.
516062,NATPLY,NATIONAL PLYWOOD INDUSTRIES LTD.
530119,NATRAJPR,NATRAJ PROTEINS LTD.
531423,NATUBIO,NATURAL BIOCON (INDIA) LTD.
